"","block.number","block.type","trial.number","practice",".thisRepN",".thisTrialN",".thisN",".thisIndex","thisRow.t","notes","RT","clicked.reward","consecutive.distance","distance.to.top.10.","total","mean","Participant.Nummer","Leeftijd","Gender","schrijfhand","X","participant_number"
"18221",3,"total",0,0,0,40,40,40,NA,NA,3.68438730001799,16,0.11,0.11,16,16,96,18,"vrouwelijk","rechts",NA,"96"
"18222",3,"total",1,0,0,41,41,41,NA,NA,0.818113699991954,39,0.22,0,55,27,96,18,"vrouwelijk","rechts",NA,"96"
"18223",3,"total",2,0,0,42,42,42,NA,NA,0.861480000021402,68,0.22,0,123,41,96,18,"vrouwelijk","rechts",NA,"96"
"18224",3,"total",3,0,0,43,43,43,NA,NA,0.709563900018111,84,0.22,0,207,51,96,18,"vrouwelijk","rechts",NA,"96"
"18225",3,"total",4,0,0,44,44,44,NA,NA,0.72044969999115,75,0.22,0.22,282,56,96,18,"vrouwelijk","rechts",NA,"96"
"18226",3,"total",5,0,0,45,45,45,NA,NA,0.535028200014494,61,0.11,0.33,343,57,96,18,"vrouwelijk","rechts",NA,"96"
"18227",3,"total",6,0,0,46,46,46,NA,NA,0.730153099982999,88,0.347850542618522,0,431,61,96,18,"vrouwelijk","rechts",NA,"96"
"18228",3,"total",7,0,0,47,47,47,NA,NA,0.760788699990371,89,0.11,0,520,65,96,18,"vrouwelijk","rechts",NA,"96"
"18229",3,"total",8,0,0,48,48,48,NA,NA,0.609473099990282,80,0.22,0.22,600,66,96,18,"vrouwelijk","rechts",NA,"96"
"18230",3,"total",9,0,0,49,49,49,NA,NA,0.900714299990796,70,0.11,0.33,670,67,96,18,"vrouwelijk","rechts",NA,"96"
"18231",3,"total",10,0,0,50,50,50,NA,NA,0.865404100011801,87,0.245967477524977,0.15556349186104,757,68,96,18,"vrouwelijk","rechts",NA,"96"
"18232",3,"total",11,0,0,51,51,51,NA,NA,1.11853999999585,83,0.11,0.245967477524977,840,70,96,18,"vrouwelijk","rechts",NA,"96"
"18233",3,"total",12,0,0,52,52,52,NA,NA,0.942340200010222,80,0.33,0.15556349186104,920,70,96,18,"vrouwelijk","rechts",NA,"96"
"18234",3,"total",13,0,0,53,53,53,NA,NA,0.876921400020365,87,0.11,0.11,1007,71,96,18,"vrouwelijk","rechts",NA,"96"
"18235",3,"total",14,0,0,54,54,54,NA,NA,2.01627739999094,81,0.15556349186104,0.245967477524977,1088,72,96,18,"vrouwelijk","rechts",NA,"96"
"18236",3,"total",15,0,0,55,55,55,NA,NA,1.39333819999592,75,0.22,0.245967477524977,1163,72,96,18,"vrouwelijk","rechts",NA,"96"
"18237",3,"total",16,0,0,56,56,56,NA,NA,0.951157799980138,90,0.311126983722081,0,1253,73,96,18,"vrouwelijk","rechts",NA,"96"
"18238",3,"total",17,0,0,57,57,57,NA,NA,0.609071499988204,84,0.11,0.11,1337,74,96,18,"vrouwelijk","rechts",NA,"96"
"18239",3,"total",18,0,0,58,58,58,NA,NA,0.718154800008051,88,0.15556349186104,0.11,1425,75,96,18,"vrouwelijk","rechts",NA,"96"
"18240",3,"total",19,0,0,59,59,59,NA,NA,0.507830400019884,81,0.11,0.15556349186104,1506,75,96,18,"vrouwelijk","rechts",NA,"96"
"18241",4,"mean",0,0,0,60,60,60,NA,NA,3.73985290000564,53,0.11,0.11,53,53,96,18,"vrouwelijk","rechts",NA,"96"
"18242",4,"mean",1,0,0,61,61,61,NA,NA,1.06012969999574,65,0.22,0,118,59,96,18,"vrouwelijk","rechts",NA,"96"
"18243",4,"mean",2,0,0,62,62,62,NA,NA,1.01042200002121,63,0.22,0.22,181,60,96,18,"vrouwelijk","rechts",NA,"96"
"18244",4,"mean",3,0,0,63,63,63,NA,NA,1.36021220000111,61,0.44,0.22,242,60,96,18,"vrouwelijk","rechts",NA,"96"
"18245",4,"mean",4,0,0,64,64,64,NA,NA,1.82853929998237,76,0.245967477524977,0,318,63,96,18,"vrouwelijk","rechts",NA,"96"
"18246",4,"mean",5,0,0,65,65,65,NA,NA,0.902032399986638,75,0.11,0.11,393,65,96,18,"vrouwelijk","rechts",NA,"96"
"18247",4,"mean",6,0,0,66,66,66,NA,NA,1.26428569998825,74,0.22,0.11,467,66,96,18,"vrouwelijk","rechts",NA,"96"
"18248",4,"mean",7,0,0,67,67,67,NA,NA,2.96134930002154,69,0.22,0.33,536,67,96,18,"vrouwelijk","rechts",NA,"96"
"18249",4,"mean",8,0,0,68,68,68,NA,NA,1.10366409999551,54,0.77,0.44,590,65,96,18,"vrouwelijk","rechts",NA,"96"
"18250",4,"mean",9,0,0,69,69,69,NA,NA,1.65699260000838,51,0.622253967444162,0.44,641,64,96,18,"vrouwelijk","rechts",NA,"96"
"18251",4,"mean",10,0,0,70,70,70,NA,NA,0.855494299990823,65,0.347850542618522,0.11,706,64,96,18,"vrouwelijk","rechts",NA,"96"
"18252",4,"mean",11,0,0,71,71,71,NA,NA,0.561855000007199,70,0.15556349186104,0.11,776,64,96,18,"vrouwelijk","rechts",NA,"96"
"18253",4,"mean",12,0,0,72,72,72,NA,NA,1.26075600000331,56,0.15556349186104,0.245967477524977,832,64,96,18,"vrouwelijk","rechts",NA,"96"
"18254",4,"mean",13,0,0,73,73,73,NA,NA,4.72473060002085,59,0.669103878332804,0.396610640301039,891,63,96,18,"vrouwelijk","rechts",NA,"96"
"18255",4,"mean",14,0,0,74,74,74,NA,NA,1.77273460000288,49,0.55,0.55,940,62,96,18,"vrouwelijk","rechts",NA,"96"
"18256",4,"mean",15,0,0,75,75,75,NA,NA,1.17628949999926,47,0.622253967444162,0.453541618817943,987,61,96,18,"vrouwelijk","rechts",NA,"96"
"18257",4,"mean",16,0,0,76,76,76,NA,NA,1.169501700002,68,0.996092365195116,0.44,1055,62,96,18,"vrouwelijk","rechts",NA,"96"
"18258",4,"mean",17,0,0,77,77,77,NA,NA,0.303817199979676,64,0.11,0.453541618817943,1119,62,96,18,"vrouwelijk","rechts",NA,"96"
"18259",4,"mean",18,0,0,78,78,78,NA,NA,0.879532200022368,71,0.245967477524977,0.22,1190,62,96,18,"vrouwelijk","rechts",NA,"96"
"18260",4,"mean",19,0,0,79,79,79,NA,NA,0.464297099999385,64,0.15556349186104,0.11,1254,62,96,18,"vrouwelijk","rechts",NA,"96"
"18261",5,"total",0,0,0,80,80,80,NA,NA,2.99015800000052,5,0.22,0.22,5,5,96,18,"vrouwelijk","rechts",NA,"96"
"18262",5,"total",1,0,0,81,81,81,NA,NA,1.43350519999512,50,0.55,0,55,27,96,18,"vrouwelijk","rechts",NA,"96"
"18263",5,"total",2,0,0,82,82,82,NA,NA,1.11047270000563,65,0.245967477524977,0,120,40,96,18,"vrouwelijk","rechts",NA,"96"
"18264",5,"total",3,0,0,83,83,83,NA,NA,1.90880470001139,71,0.245967477524977,0,191,47,96,18,"vrouwelijk","rechts",NA,"96"
"18265",5,"total",4,0,0,84,84,84,NA,NA,0.65662429999793,67,0.15556349186104,0.15556349186104,258,51,96,18,"vrouwelijk","rechts",NA,"96"
"18266",5,"total",5,0,0,85,85,85,NA,NA,1.00409289999516,71,0.245967477524977,0.11,329,54,96,18,"vrouwelijk","rechts",NA,"96"
"18267",5,"total",6,0,0,86,86,86,NA,NA,0.824533599981805,47,0.33,0.44,376,53,96,18,"vrouwelijk","rechts",NA,"96"
"18268",5,"total",7,0,0,87,87,87,NA,NA,1.0723761000263,64,0.560892146495206,0.15556349186104,440,55,96,18,"vrouwelijk","rechts",NA,"96"
"18269",5,"total",8,0,0,88,88,88,NA,NA,1.2817270999949,74,0.396610640301039,0,514,57,96,18,"vrouwelijk","rechts",NA,"96"
"18270",5,"total",9,0,0,89,89,89,NA,NA,1.05505239998456,59,0.22,0.22,573,57,96,18,"vrouwelijk","rechts",NA,"96"
"18271",5,"total",10,0,0,90,90,90,NA,NA,0.762011199985864,68,0.11,0.11,641,58,96,18,"vrouwelijk","rechts",NA,"96"
"18272",5,"total",11,0,0,91,91,91,NA,NA,1.01029149998794,76,0.22,0,717,59,96,18,"vrouwelijk","rechts",NA,"96"
"18273",5,"total",12,0,0,92,92,92,NA,NA,0.858757100009825,74,0.11,0.11,791,60,96,18,"vrouwelijk","rechts",NA,"96"
"18274",5,"total",13,0,0,93,93,93,NA,NA,1.91947999998229,66,0.245967477524977,0.11,857,61,96,18,"vrouwelijk","rechts",NA,"96"
"18275",5,"total",14,0,0,94,94,94,NA,NA,0.961418099992443,51,0.347850542618522,0.33,908,60,96,18,"vrouwelijk","rechts",NA,"96"
"18276",5,"total",15,0,0,95,95,95,NA,NA,1.12513850000687,62,0.396610640301039,0.22,970,60,96,18,"vrouwelijk","rechts",NA,"96"
"18277",5,"total",16,0,0,96,96,96,NA,NA,0.941422199975932,66,0.347850542618522,0.245967477524977,1036,60,96,18,"vrouwelijk","rechts",NA,"96"
"18278",5,"total",17,0,0,97,97,97,NA,NA,0.8836486999935,57,0.44,0.15556349186104,1093,60,96,18,"vrouwelijk","rechts",NA,"96"
"18279",5,"total",18,0,0,98,98,98,NA,NA,1.51557849999517,69,0.347850542618522,0.245967477524977,1162,61,96,18,"vrouwelijk","rechts",NA,"96"
"18280",5,"total",19,0,0,99,99,99,NA,NA,0.395023299992317,61,0.15556349186104,0.347850542618522,1223,61,96,18,"vrouwelijk","rechts",NA,"96"
"18281",6,"mean",0,0,0,100,100,100,NA,NA,2.1055830999976,24,0.22,0.22,24,24,96,18,"vrouwelijk","rechts",NA,"96"
"18282",6,"mean",1,0,0,101,101,101,NA,NA,1.06377720000455,33,0.245967477524977,0,57,28,96,18,"vrouwelijk","rechts",NA,"96"
"18283",6,"mean",2,0,0,102,102,102,NA,NA,0.941532400000142,50,0.245967477524977,0,107,35,96,18,"vrouwelijk","rechts",NA,"96"
"18284",6,"mean",3,0,0,103,103,103,NA,NA,1.20451370000956,49,0.22,0.22,156,39,96,18,"vrouwelijk","rechts",NA,"96"
"18285",6,"mean",4,0,0,104,104,104,NA,NA,1.01763380001648,41,0.245967477524977,0.245967477524977,197,39,96,18,"vrouwelijk","rechts",NA,"96"
"18286",6,"mean",5,0,0,105,105,105,NA,NA,1.29243569998653,37,0.55,0.347850542618522,234,39,96,18,"vrouwelijk","rechts",NA,"96"
"18287",6,"mean",6,0,0,106,106,106,NA,NA,0.627719499985687,54,0.22,0,288,41,96,18,"vrouwelijk","rechts",NA,"96"
"18288",6,"mean",7,0,0,107,107,107,NA,NA,1.46997100001317,54,0.55,0.55,342,42,96,18,"vrouwelijk","rechts",NA,"96"
"18289",6,"mean",8,0,0,108,108,108,NA,NA,1.13526410001214,46,0.245967477524977,0.695701085237043,388,43,96,18,"vrouwelijk","rechts",NA,"96"
"18290",6,"mean",9,0,0,109,109,109,NA,NA,2.21799489998375,42,0.592368128784796,0.453541618817943,430,43,96,18,"vrouwelijk","rechts",NA,"96"
"18291",6,"mean",10,0,0,110,110,110,NA,NA,2.10193080001045,41,0.453541618817943,0.33,471,42,96,18,"vrouwelijk","rechts",NA,"96"
"18292",6,"mean",11,0,0,111,111,111,NA,NA,0.811318799998844,66,0.44,0,537,44,96,18,"vrouwelijk","rechts",NA,"96"
"18293",6,"mean",12,0,0,112,112,112,NA,NA,1.97852920001606,78,0.245967477524977,0,615,47,96,18,"vrouwelijk","rechts",NA,"96"
"18294",6,"mean",13,0,0,113,113,113,NA,NA,0.742539500002749,74,0.15556349186104,0,689,49,96,18,"vrouwelijk","rechts",NA,"96"
"18295",6,"mean",14,0,0,114,114,114,NA,NA,0.527511799999047,76,0.11,0,765,51,96,18,"vrouwelijk","rechts",NA,"96"
"18296",6,"mean",15,0,0,115,115,115,NA,NA,2.14241250001942,76,0.22,0.11,841,52,96,18,"vrouwelijk","rechts",NA,"96"
"18297",6,"mean",16,0,0,116,116,116,NA,NA,0.984460800013039,75,0.15556349186104,0.11,916,53,96,18,"vrouwelijk","rechts",NA,"96"
"18298",6,"mean",17,0,0,117,117,117,NA,NA,0.530837400001474,70,0.15556349186104,0.22,986,54,96,18,"vrouwelijk","rechts",NA,"96"
"18299",6,"mean",18,0,0,118,118,118,NA,NA,1.55358879998676,65,0.11,0.33,1051,55,96,18,"vrouwelijk","rechts",NA,"96"
"18300",6,"mean",19,0,0,119,119,119,NA,NA,0.963772600021912,71,0.155563491861041,0.22,1122,56,96,18,"vrouwelijk","rechts",NA,"96"
"18301",7,"total",0,0,0,120,120,120,NA,NA,2.50101909998921,37,0.15556349186104,0.15556349186104,37,37,96,18,"vrouwelijk","rechts",NA,"96"
"18302",7,"total",1,0,0,121,121,121,NA,NA,0.863544099993305,57,0.311126983722081,0,94,47,96,18,"vrouwelijk","rechts",NA,"96"
"18303",7,"total",2,0,0,122,122,122,NA,NA,0.73761499999091,65,0.15556349186104,0,159,53,96,18,"vrouwelijk","rechts",NA,"96"
"18304",7,"total",3,0,0,123,123,123,NA,NA,0.933817800018005,68,0.15556349186104,0,227,56,96,18,"vrouwelijk","rechts",NA,"96"
"18305",7,"total",4,0,0,124,124,124,NA,NA,0.581163700000616,63,0.15556349186104,0.15556349186104,290,58,96,18,"vrouwelijk","rechts",NA,"96"
"18306",7,"total",5,0,0,125,125,125,NA,NA,1.50550910001039,80,0.245967477524977,0,370,61,96,18,"vrouwelijk","rechts",NA,"96"
"18307",7,"total",6,0,0,126,126,126,NA,NA,0.871014900010778,85,0.15556349186104,0,455,65,96,18,"vrouwelijk","rechts",NA,"96"
"18308",7,"total",7,0,0,127,127,127,NA,NA,0.532123399985721,85,0.11,0.11,540,67,96,18,"vrouwelijk","rechts",NA,"96"
"18309",7,"total",8,0,0,128,128,128,NA,NA,0.610486699995818,80,0.15556349186104,0.11,620,68,96,18,"vrouwelijk","rechts",NA,"96"
"18310",7,"total",9,0,0,129,129,129,NA,NA,0.55595879998873,84,0.15556349186104,0.11,704,70,96,18,"vrouwelijk","rechts",NA,"96"
"18311",7,"total",10,0,0,130,130,130,NA,NA,0.324047200003406,85,0.11,0.15556349186104,789,71,96,18,"vrouwelijk","rechts",NA,"96"
"18312",7,"total",11,0,0,131,131,131,NA,NA,0.682462199998554,87,0.11,0,876,73,96,18,"vrouwelijk","rechts",NA,"96"
"18313",7,"total",12,0,0,132,132,132,NA,NA,0.874990799988154,86,0.11,0,962,74,96,18,"vrouwelijk","rechts",NA,"96"
"18314",7,"total",13,0,0,133,133,133,NA,NA,0.641111799981445,86,0.11,0.11,1048,74,96,18,"vrouwelijk","rechts",NA,"96"
"18315",7,"total",14,0,0,134,134,134,NA,NA,0.414053999993484,82,0.15556349186104,0.11,1130,75,96,18,"vrouwelijk","rechts",NA,"96"
"18316",7,"total",15,0,0,135,135,135,NA,NA,0.378369899990503,83,0.11,0.15556349186104,1213,75,96,18,"vrouwelijk","rechts",NA,"96"
"18317",7,"total",16,0,0,136,136,136,NA,NA,1.40985279998858,84,0.15556349186104,0.22,1297,76,96,18,"vrouwelijk","rechts",NA,"96"
"18318",7,"total",17,0,0,137,137,137,NA,NA,1.06400769998436,87,0.15556349186104,0,1384,76,96,18,"vrouwelijk","rechts",NA,"96"
"18319",7,"total",18,0,0,138,138,138,NA,NA,1.14094139999361,84,0.11,0.11,1468,77,96,18,"vrouwelijk","rechts",NA,"96"
"18320",7,"total",19,0,0,139,139,139,NA,NA,0.00722719999612309,84,0,0.11,1552,77,96,18,"vrouwelijk","rechts",NA,"96"
"18321",8,"mean",0,0,0,140,140,140,NA,NA,2.12899460000335,20,0.15556349186104,0.15556349186104,20,20,96,18,"vrouwelijk","rechts",NA,"96"
"18322",8,"mean",1,0,0,141,141,141,NA,NA,0.734480999992229,26,0.15556349186104,0.22,46,23,96,18,"vrouwelijk","rechts",NA,"96"
"18323",8,"mean",2,0,0,142,142,142,NA,NA,1.12153300002683,49,0.33,0,95,31,96,18,"vrouwelijk","rechts",NA,"96"
"18324",8,"mean",3,0,0,143,143,143,NA,NA,1.13937419999274,60,0.245967477524977,0,155,38,96,18,"vrouwelijk","rechts",NA,"96"
"18325",8,"mean",4,0,0,144,144,144,NA,NA,1.58730750001268,54,0.245967477524977,0.245967477524977,209,41,96,18,"vrouwelijk","rechts",NA,"96"
"18326",8,"mean",5,0,0,145,145,145,NA,NA,1.27967960000387,50,0.33,0.15556349186104,259,43,96,18,"vrouwelijk","rechts",NA,"96"
"18327",8,"mean",6,0,0,146,146,146,NA,NA,0.981910899979994,65,0.311126983722081,0,324,46,96,18,"vrouwelijk","rechts",NA,"96"
"18328",8,"mean",7,0,0,147,147,147,NA,NA,1.78870189998997,55,0.22,0.22,379,47,96,18,"vrouwelijk","rechts",NA,"96"
"18329",8,"mean",8,0,0,148,148,148,NA,NA,2.50409360000049,39,0.453541618817943,0.453541618817943,418,46,96,18,"vrouwelijk","rechts",NA,"96"
"18330",8,"mean",9,0,0,149,149,149,NA,NA,2.35188010000275,34,0.560892146495206,0.396610640301039,452,45,96,18,"vrouwelijk","rechts",NA,"96"
"18331",8,"mean",10,0,0,150,150,150,NA,NA,1.15934130002279,61,0.491934955049954,0,513,46,96,18,"vrouwelijk","rechts",NA,"96"
"18332",8,"mean",11,0,0,151,151,151,NA,NA,0.532356800016714,62,0.15556349186104,0,575,47,96,18,"vrouwelijk","rechts",NA,"96"
"18333",8,"mean",12,0,0,152,152,152,NA,NA,0.481411099986872,59,0.11,0.11,634,48,96,18,"vrouwelijk","rechts",NA,"96"
"18334",8,"mean",13,0,0,153,153,153,NA,NA,0.504899399995338,53,0.11,0.15556349186104,687,49,96,18,"vrouwelijk","rechts",NA,"96"
"18335",8,"mean",14,0,0,154,154,154,NA,NA,0.797688499995274,54,0.44,0.245967477524977,741,49,96,18,"vrouwelijk","rechts",NA,"96"
"18336",8,"mean",15,0,0,155,155,155,NA,NA,0.294042900000932,55,0.15556349186104,0.245967477524977,796,49,96,18,"vrouwelijk","rechts",NA,"96"
"18337",8,"mean",16,0,0,156,156,156,NA,NA,0.784028800000669,46,0.15556349186104,0.396610640301039,842,49,96,18,"vrouwelijk","rechts",NA,"96"
"18338",8,"mean",17,0,0,157,157,157,NA,NA,0.760462699981872,49,0.11,0.347850542618522,891,49,96,18,"vrouwelijk","rechts",NA,"96"
"18339",8,"mean",18,0,0,158,158,158,NA,NA,0.23447500000475,49,0.11,0.33,940,49,96,18,"vrouwelijk","rechts",NA,"96"
"18340",8,"mean",19,0,0,159,159,159,NA,NA,0.200249999994412,46,0.22,0.311126983722081,986,49,96,18,"vrouwelijk","rechts",NA,"96"
"18341",9,"total",0,0,0,160,160,160,NA,NA,2.05926109998836,44,0.22,0.22,44,44,96,18,"vrouwelijk","rechts",NA,"96"
"18342",9,"total",1,0,0,161,161,161,NA,NA,1.36914250001428,52,0.22,0,96,48,96,18,"vrouwelijk","rechts",NA,"96"
"18343",9,"total",2,0,0,162,162,162,NA,NA,0.862345500005176,47,0.11,0.11,143,47,96,18,"vrouwelijk","rechts",NA,"96"
"18344",9,"total",3,0,0,163,163,163,NA,NA,1.08112409999012,62,0.245967477524977,0,205,51,96,18,"vrouwelijk","rechts",NA,"96"
"18345",9,"total",4,0,0,164,164,164,NA,NA,0.620579399983399,72,0.15556349186104,0,277,55,96,18,"vrouwelijk","rechts",NA,"96"
"18346",9,"total",5,0,0,165,165,165,NA,NA,0.508657400001539,78,0.15556349186104,0,355,59,96,18,"vrouwelijk","rechts",NA,"96"
"18347",9,"total",6,0,0,166,166,166,NA,NA,0.478114700003061,77,0.15556349186104,0.15556349186104,432,61,96,18,"vrouwelijk","rechts",NA,"96"
"18348",9,"total",7,0,0,167,167,167,NA,NA,0.79681719999644,77,0.11,0.245967477524977,509,63,96,18,"vrouwelijk","rechts",NA,"96"
"18349",9,"total",8,0,0,168,168,168,NA,NA,0.374362400005339,75,0.11,0.347850542618522,584,64,96,18,"vrouwelijk","rechts",NA,"96"
"18350",9,"total",9,0,0,169,169,169,NA,NA,0.328387599991402,78,0.11,0,662,66,96,18,"vrouwelijk","rechts",NA,"96"
"18351",9,"total",10,0,0,170,170,170,NA,NA,0.216373400005978,79,0.11,0,741,67,96,18,"vrouwelijk","rechts",NA,"96"
"18352",9,"total",11,0,0,171,171,171,NA,NA,0.24170199999935,73,0.11,0.11,814,67,96,18,"vrouwelijk","rechts",NA,"96"
"18353",9,"total",12,0,0,172,172,172,NA,NA,0.252617399994051,72,0.11,0.15556349186104,886,68,96,18,"vrouwelijk","rechts",NA,"96"
"18354",9,"total",13,0,0,173,173,173,NA,NA,0.25569020002149,79,0.245967477524977,0,965,68,96,18,"vrouwelijk","rechts",NA,"96"
"18355",9,"total",14,0,0,174,174,174,NA,NA,1.62060210001073,77,0.15556349186104,0.15556349186104,1042,69,96,18,"vrouwelijk","rechts",NA,"96"
"18356",9,"total",15,0,0,175,175,175,NA,NA,0.528365600010147,74,0.245967477524977,0.11,1116,69,96,18,"vrouwelijk","rechts",NA,"96"
"18357",9,"total",16,0,0,176,176,176,NA,NA,0.330557499983115,74,0.11,0.15556349186104,1190,70,96,18,"vrouwelijk","rechts",NA,"96"
"18358",9,"total",17,0,0,177,177,177,NA,NA,0.492706899996847,75,0.15556349186104,0.22,1265,70,96,18,"vrouwelijk","rechts",NA,"96"
"18359",9,"total",18,0,0,178,178,178,NA,NA,0.444771199981915,75,0.11,0.245967477524977,1340,70,96,18,"vrouwelijk","rechts",NA,"96"
"18360",9,"total",19,0,0,179,179,179,NA,NA,0.339663999999175,65,0.347850542618522,0.22,1405,70,96,18,"vrouwelijk","rechts",NA,"96"
"18361",1,"total",0,1,0,0,0,0,NA,NA,3.08934069999668,29,0.15556349186104,0.15556349186104,29,29,97,18,"vrouwelijk","rechts",NA,"97"
"18362",1,"total",1,1,0,1,1,1,NA,NA,3.48572339999373,33,0.311126983722081,0.311126983722081,62,31,97,18,"vrouwelijk","rechts",NA,"97"
"18363",1,"total",2,1,0,2,2,2,NA,NA,1.24843079999846,58,0.22,0.22,120,40,97,18,"vrouwelijk","rechts",NA,"97"
"18364",1,"total",3,1,0,3,3,3,NA,NA,1.02512520000164,70,0.396610640301039,0.396610640301039,190,47,97,18,"vrouwelijk","rechts",NA,"97"
"18365",1,"total",4,1,0,4,4,4,NA,NA,2.03669430001173,67,0.347850542618522,0.347850542618522,257,51,97,18,"vrouwelijk","rechts",NA,"97"
"18366",1,"total",5,1,0,5,5,5,NA,NA,1.73178709999775,71,0.245967477524977,0.453541618817943,328,54,97,18,"vrouwelijk","rechts",NA,"97"
"18367",1,"total",6,1,0,6,6,6,NA,NA,1.2447564000031,65,0.15556349186104,0.15556349186104,393,56,97,18,"vrouwelijk","rechts",NA,"97"
"18368",1,"total",7,1,0,7,7,7,NA,NA,0.748877699996228,66,0.15556349186104,0.22,459,57,97,18,"vrouwelijk","rechts",NA,"97"
"18369",1,"total",8,1,0,8,8,8,NA,NA,0.47477539999818,56,0.11,0.33,515,57,97,18,"vrouwelijk","rechts",NA,"97"
"18370",1,"total",9,1,0,9,9,9,NA,NA,1.88212809999823,41,0.15556349186104,0.453541618817943,556,55,97,18,"vrouwelijk","rechts",NA,"97"
"18371",1,"total",10,1,0,10,10,10,NA,NA,0.334766200001468,29,0.11,0.560892146495206,585,53,97,18,"vrouwelijk","rechts",NA,"97"
"18372",1,"total",11,1,0,11,11,11,NA,NA,1.9042838000023,73,0.55,0.22,658,54,97,18,"vrouwelijk","rechts",NA,"97"
"18373",1,"total",12,1,0,12,12,12,NA,NA,0.41210649999266,75,0.15556349186104,0.15556349186104,733,56,97,18,"vrouwelijk","rechts",NA,"97"
"18374",1,"total",13,1,0,13,13,13,NA,NA,0.492214800004149,77,0.15556349186104,0.15556349186104,810,57,97,18,"vrouwelijk","rechts",NA,"97"
"18375",1,"total",14,1,0,14,14,14,NA,NA,0.466139900003327,75,0.15556349186104,0.15556349186104,885,59,97,18,"vrouwelijk","rechts",NA,"97"
"18376",1,"total",15,1,0,15,15,15,NA,NA,1.05342609999934,76,0.396610640301039,0.11,961,60,97,18,"vrouwelijk","rechts",NA,"97"
"18377",1,"total",16,1,0,16,16,16,NA,NA,0.19707140000537,77,0.15556349186104,0.11,1038,61,97,18,"vrouwelijk","rechts",NA,"97"
"18378",1,"total",17,1,0,17,17,17,NA,NA,0.343257799991989,78,0.15556349186104,0.11,1116,62,97,18,"vrouwelijk","rechts",NA,"97"
"18379",1,"total",18,1,0,18,18,18,NA,NA,0.459327300006407,76,0.245967477524977,0.22,1192,62,97,18,"vrouwelijk","rechts",NA,"97"
"18380",1,"total",19,1,0,19,19,19,NA,NA,0.212519499997143,76,0.15556349186104,0.11,1268,63,97,18,"vrouwelijk","rechts",NA,"97"
"18381",2,"total",0,0,0,20,20,20,NA,NA,1.9281931000005,23,0.15556349186104,0.15556349186104,23,23,97,18,"vrouwelijk","rechts",NA,"97"
"18382",2,"total",1,0,0,21,21,21,NA,NA,1.00276560000202,21,0.15556349186104,0.311126983722081,44,22,97,18,"vrouwelijk","rechts",NA,"97"
"18383",2,"total",2,0,0,22,22,22,NA,NA,0.77158440000494,13,0.15556349186104,0.347850542618522,57,19,97,18,"vrouwelijk","rechts",NA,"97"
"18384",2,"total",3,0,0,23,23,23,NA,NA,0.994067899999209,47,0.55,0.453541618817943,104,26,97,18,"vrouwelijk","rechts",NA,"97"
"18385",2,"total",4,0,0,24,24,24,NA,NA,0.8112703999941,34,0.15556349186104,0.15556349186104,138,27,97,18,"vrouwelijk","rechts",NA,"97"
"18386",2,"total",5,0,0,25,25,25,NA,NA,0.633371100004297,55,0.311126983722081,0.15556349186104,193,32,97,18,"vrouwelijk","rechts",NA,"97"
"18387",2,"total",6,0,0,26,26,26,NA,NA,0.849656999998842,57,0.15556349186104,0.15556349186104,250,35,97,18,"vrouwelijk","rechts",NA,"97"
"18388",2,"total",7,0,0,27,27,27,NA,NA,0.891995099998894,63,0.11,0.11,313,39,97,18,"vrouwelijk","rechts",NA,"97"
"18389",2,"total",8,0,0,28,28,28,NA,NA,1.1801134999987,72,0.15556349186104,0.15556349186104,385,42,97,18,"vrouwelijk","rechts",NA,"97"
"18390",2,"total",9,0,0,29,29,29,NA,NA,0.553826200004551,63,0.15556349186104,0.15556349186104,448,44,97,18,"vrouwelijk","rechts",NA,"97"
"18391",2,"total",10,0,0,30,30,30,NA,NA,0.467377399996622,72,0.311126983722081,0.15556349186104,520,47,97,18,"vrouwelijk","rechts",NA,"97"
"18392",2,"total",11,0,0,31,31,31,NA,NA,0.408075300001656,66,0.11,0.11,586,48,97,18,"vrouwelijk","rechts",NA,"97"
"18393",2,"total",12,0,0,32,32,32,NA,NA,0.720053900004132,60,0.11,0.22,646,49,97,18,"vrouwelijk","rechts",NA,"97"
"18394",2,"total",13,0,0,33,33,33,NA,NA,0.512038400003803,54,0.11,0.33,700,50,97,18,"vrouwelijk","rechts",NA,"97"
"18395",2,"total",14,0,0,34,34,34,NA,NA,0.995463200000813,74,0.44,0.11,774,51,97,18,"vrouwelijk","rechts",NA,"97"
"18396",2,"total",15,0,0,35,35,35,NA,NA,2.29371979999996,72,0.11,0.11,846,52,97,18,"vrouwelijk","rechts",NA,"97"
"18397",2,"total",16,0,0,36,36,36,NA,NA,1.68324060000305,64,0.11,0.22,910,53,97,18,"vrouwelijk","rechts",NA,"97"
"18398",2,"total",17,0,0,37,37,37,NA,NA,0.99073540000245,47,0.777817459305202,0.55,957,53,97,18,"vrouwelijk","rechts",NA,"97"
"18399",2,"total",18,0,0,38,38,38,NA,NA,1.22399569999834,40,0.15556349186104,0.669103878332804,997,52,97,18,"vrouwelijk","rechts",NA,"97"
"18400",2,"total",19,0,0,39,39,39,NA,NA,1.19435809999413,29,0.859127464349732,0.66,1026,51,97,18,"vrouwelijk","rechts",NA,"97"
